CustomerID,CustomerAge,CustomerGender,CustomerCountry
2237,72,Female,Germany
2238,74,Female,Turkey
2239,72,Other,Turkey
2240,66,Male,Germany
2241,55,Male,Germany
2242,50,Male,Turkey
2243,64,Female,Turkey
2244,63,Male,Turkey
2245,65,Male,Turkey
2246,38,Female,Germany
2247,58,Male,Turkey
2248,64,Female,Germany
2249,62,Male,Turkey
2250,80,Other,Turkey
2251,67,Female,Germany
2252,52,Male,Germany
2253,43,Male,Turkey
2254,46,Female,Turkey
2255,74,Female,Turkey
2256,70,Male,Turkey
2257,62,Male,Netherlands
2258,21,Male,Netherlands
2259,68,Female,Turkey
2260,78,Male,Turkey
2261,74,Female,Germany
2262,60,Female,Turkey
2263,79,Male,Turkey
2264,28,Male,Turkey
2265,24,Female,Turkey
2266,64,Male,Turkey
2267,51,Male,Netherlands
2268,64,Female,Turkey
2269,68,Male,Turkey
2270,23,Male,Germany
2271,35,Male,Turkey
2272,60,Male,Central African Republic
2273,57,Male,Germany
2274,36,Male,Germany
2275,26,Male,Turkey
2276,49,Male,Turkey
2277,75,Female,Bahamas
2278,37,Female,Turkey
2279,65,Female,Netherlands
2280,58,Other,Turkey
2281,55,Male,Netherlands
2282,62,Female,Netherlands
2283,21,Female,Netherlands
2284,52,Male,Turkey
2285,69,Male,Turkey
2286,23,Male,Turkey
2287,59,Male,Turkey
2288,50,Female,Turkey
2289,73,Male,Turkey
2290,51,Other,Germany
2291,56,Male,Turkey
2292,78,Male,Turkey
2293,74,Female,Germany
2294,63,Male,El Salvador
2295,40,Male,Turkey
2296,42,Male,Turkey
2297,60,Female,Turkey
2298,33,Male,Turkey
2299,53,Female,Netherlands
2300,66,Male,Germany
2301,50,Female,Turkey
2302,58,Male,Turkey
2303,19,Male,Germany
2304,25,Female,Turkey
2305,45,Male,Germany
2306,76,Female,Turkey
2307,59,Female,Turkey
2308,76,Male,Turkey
2309,60,Female,Germany
2310,71,Male,Germany
2311,79,Female,Sweden
2312,47,Female,Netherlands
2313,73,Other,Turkey
2314,71,Male,Germany
2315,61,Male,Turkey
2316,59,Male,Turkey
2317,47,Female,Turkey
2318,75,Male,Turkey
2319,50,Female,Turkey
2320,39,Other,Netherlands
2321,75,Male,Netherlands
2322,55,Male,Turkey
2323,79,Female,Germany
2324,79,Female,Turkey
2325,31,Other,Turkey
2326,42,Female,Turkey
2327,66,Male,Turkey
2328,71,Male,Turkey
2329,70,Other,Turkey
2330,52,Female,Turkey
2331,77,Male,Germany
2332,59,Male,Germany
2333,47,Other,Turkey
2334,67,Female,Turkey
2335,37,Male,Turkey
2336,66,Male,Germany
2337,44,Male,Turkey
2338,70,Male,Turkey
2339,64,Male,Netherlands
2340,58,Female,Turkey
2341,21,Male,Turkey
2342,71,Male,Germany
2343,43,Female,Turkey
2344,54,Male,Germany
2345,77,Male,Germany
2346,56,Female,Turkey
2347,66,Male,Turkey
2348,72,Female,Germany
2349,80,Female,Turkey
2350,56,Male,Germany
2351,26,Male,Sweden
2352,63,Male,Germany
2353,53,Male,Turkey
2354,39,Female,Germany
2355,77,Female,Netherlands
2356,62,Male,Germany
2357,51,Female,Turkey
2358,59,Male,Turkey
2359,67,Female,Turkey
2360,48,Female,Sweden
2361,51,Female,Turkey
2362,34,Female,Netherlands
2363,62,Female,Turkey
2364,65,Male,Germany
2365,68,Female,Germany
2366,28,Male,Turkey
2367,28,Female,Germany
2368,44,Male,Turkey
2369,19,Male,Sweden
2370,66,Female,Netherlands
2371,80,Other,Germany
2372,19,Male,Turkey
2373,71,Female,Germany
2374,21,Male,Netherlands
2375,74,Male,Turkey
2376,62,Male,Germany
2377,31,Male,Germany
2378,19,Male,Turkey
2379,76,Male,Turkey
2380,54,Female,Turkey
2381,36,Female,Germany
2382,71,Female,Germany
2383,55,Female,Turkey
2384,34,Male,Turkey
2385,62,Other,Turkey
2386,61,Female,Germany
2387,25,Female,Sweden
2388,52,Male,Turkey
2389,74,Female,Turkey
2390,39,Male,Turkey
2391,53,Female,Netherlands
2392,73,Female,Turkey
2393,66,Female,Germany
2394,53,Female,Germany
2395,48,Other,Germany
2396,56,Male,Netherlands
2397,77,Male,Turkey
2398,75,Other,Germany
2399,65,Male,Germany
2400,78,Female,Germany
2401,52,Male,Germany
2402,21,Male,Netherlands
2403,76,Male,Germany
2404,72,Male,Japan
2405,75,Female,Turkey
2406,31,Male,Germany
2407,22,Female,Iran
2408,72,Male,Sweden
2409,73,Male,Turkey
2410,65,Female,Germany
2411,63,Female,Netherlands
2412,67,Female,Germany
2413,77,Male,Germany
2414,73,Male,Turkey
2415,47,Male,Swaziland
2416,58,Male,Turkey
2417,65,Male,Turkey
2418,67,Male,Turkey
2419,49,Male,Turkey
2420,71,Male,Turkey
2421,53,Male,Germany
2422,62,Male,Turkey
2423,64,Male,Turkey
2424,61,Male,Turkey
2425,70,Male,Turkey
2426,61,Female,Turkey
2427,58,Other,Turkey
2428,24,Other,Bhutan
2429,80,Male,China
2430,60,Male,Germany
2431,25,Male,Turkey
2432,66,Female,Turkey
2433,25,Other,Germany
2434,59,Female,Turkey
2435,33,Male,Turkey
2436,70,Female,Turkey
2437,73,Male,Germany
2438,56,Male,Suriname
2439,78,Female,Turkey
2440,75,Male,Sweden
2441,63,Female,Germany
2442,59,Other,Turkey
2443,68,Male,Turkey
2444,62,Male,Germany
2445,21,Male,Turkey
2446,53,Other,Germany
2447,76,Male,Central African Republic
2448,54,Female,Germany
2449,61,Female,Netherlands
2450,29,Other,Netherlands
2451,45,Female,Germany
2452,41,Other,Saint Vincent and the Grenadines
2453,73,Male,Turkey
2454,68,Female,Sweden
2455,65,Other,Germany
2456,28,Male,Turkey
2457,49,Other,Germany
2458,63,Other,Turkey
2459,29,Male,Turkey
2460,80,Female,Turkey
2461,25,Male,Netherlands
2462,73,Male,Germany
2463,65,Female,Germany
2464,41,Male,Turkey
2465,42,Male,Turkey
2466,56,Male,Turkey
2467,21,Male,Sweden
2468,75,Male,Turkey
2469,40,Female,Turkey
2470,55,Male,Turkey
2471,68,Male,Turkey
2472,66,Male,Turkey
2473,53,Other,Turkey
2474,48,Other,Turkey
2475,74,Male,Germany
2476,61,Male,Netherlands
2477,35,Female,Sweden
2478,80,Male,Germany
2479,61,Male,Germany
2480,43,Female,Turkey
2481,79,Female,Turkey
2482,58,Female,Turkey
2483,55,Other,Peru
2484,60,Female,Ukraine
2485,57,Female,Turkey
2486,63,Female,Germany
2487,56,Male,Turkey
2488,65,Male,Netherlands
2489,54,Male,Turkey
2490,37,Male,Turkey
2491,58,Male,Turkey
2492,69,Male,Netherlands
2493,48,Male,Germany
2494,51,Female,Germany
2495,21,Male,Turkey
2496,71,Male,Turkey
2497,46,Male,Germany
2498,54,Male,Germany
2499,58,Male,Turkey
2500,68,Female,Germany
2501,63,Male,Netherlands
2502,44,Male,Turkey
2503,34,Male,Netherlands
2504,79,Other,Turkey
2505,54,Male,Turkey
2506,40,Male,Turkey
2507,60,Other,Puerto Rico
2508,71,Female,Netherlands
2509,77,Female,Turkey
2510,74,Female,Turkey
2511,30,Male,Turkey
2512,57,Male,Germany
2513,66,Male,Germany
2514,18,Male,Turkey
2515,21,Male,Angola
2516,67,Male,Germany
2517,59,Male,Turkey
2518,56,Female,Germany
2519,40,Other,Germany
2520,46,Male,Germany
2521,70,Female,Sweden
2522,47,Male,Turkey
2523,46,Female,Netherlands
2524,37,Female,Turkey
2525,67,Female,Germany
2526,68,Female,Netherlands
2527,76,Female,Turkey
2528,66,Female,Turkey
2529,22,Male,Netherlands
2530,76,Female,Turkey
2531,61,Male,Turkey
2532,52,Male,Turkey
2533,65,Female,Turkey
2534,58,Male,Netherlands
2535,64,Female,Germany
2536,65,Male,Netherlands
2537,28,Male,Germany
2538,50,Female,Netherlands
2539,47,Female,Turkey
2540,79,Male,Turkey
2541,24,Male,Turkey
2542,57,Female,Germany
2543,61,Female,Cocos (Keeling) Islands
2544,74,Male,Serbia
2545,69,Male,Turkey
2546,75,Male,Turkey
2547,67,Male,Netherlands
2548,24,Male,Netherlands
2549,77,Female,Germany
2550,66,Female,Germany
2551,79,Male,Turkey
2552,74,Male,Germany
2553,56,Male,Turkey
2554,77,Female,Germany
2555,65,Female,Netherlands
2556,46,Male,Turkey
2557,57,Other,Turkey
2558,36,Female,Turkey
2559,79,Male,Germany
2560,53,Other,Turkey
2561,59,Other,Turkey
2562,71,Male,Turkey
2563,25,Male,Turkey
2564,75,Female,Turkey
2565,62,Male,Turkey
2566,23,Male,Germany
2567,36,Male,Turkey
2568,63,Female,Germany
2569,33,Female,Turkey
2570,44,Other,Germany
2571,45,Male,Turkey
2572,55,Male,Turkey
2573,49,Male,Germany
2574,19,Female,Turkey
2575,56,Female,Turkey
2576,57,Female,Turkey
2577,65,Female,Turkey
2578,33,Male,Germany
2579,54,Male,Turkey
2580,80,Male,Netherlands
2581,80,Male,Turkey
2582,53,Male,Turkey
2583,54,Female,Germany
2584,79,Male,Turkey
2585,75,Other,Turkey
2586,75,Female,Germany
2587,53,Male,Turkey
2588,51,Female,Germany
2589,60,Male,Germany
2590,72,Male,Turkey
2591,24,Male,Germany
2592,25,Female,Germany
2593,59,Male,Turkey
2594,76,Male,Turkey
2595,53,Female,Germany
2596,54,Female,Turkey
2597,21,Male,Turkey
2598,41,Male,Germany
2599,46,Male,Netherlands
2600,60,Female,Germany
2601,28,Female,Turkey
2602,76,Male,Turkey
2603,78,Female,Germany
2604,60,Male,Turkey
2605,44,Male,Turkey
2606,22,Other,Germany
2607,65,Female,Netherlands
2608,62,Male,Turkey
2609,33,Male,Turkey
2610,52,Male,Turkey
2611,56,Female,Turkey
2612,74,Female,Turkey
2613,46,Female,Turkey
2614,70,Female,Netherlands
2615,70,Female,Germany
2616,56,Male,Germany
2617,52,Female,Germany
2618,35,Male,Turkey
2619,32,Female,Turkey
2620,60,Other,Germany
2621,21,Female,Turkey
2622,61,Female,Turkey
2623,63,Other,Turkey
2624,51,Male,Netherlands
2625,36,Female,Turkey
2626,40,Male,Turkey
2627,76,Female,Germany
2628,58,Female,Turkey
2629,71,Male,Germany
2630,77,Male,Turkey
2631,59,Other,Germany
2632,64,Male,Germany
2633,74,Male,Turkey
2634,55,Male,Germany
2635,58,Male,Singapore
2636,49,Female,Netherlands
2637,48,Female,Sweden
2638,53,Male,Germany
2639,60,Male,Turkey
2640,75,Male,Netherlands
2641,56,Female,Peru
2642,59,Male,Netherlands
2643,54,Male,Netherlands
2644,54,Female,Turkey
2645,73,Male,Germany
2646,60,Male,Turkey
2647,76,Other,Turkey
2648,77,Female,Turkey
2649,71,Female,Turkey
2650,74,Other,Germany
2651,51,Male,Germany
2652,79,Female,Germany
2653,46,Other,Turkey
2654,44,Male,Sweden
2655,57,Female,Tonga
2656,56,Male,Sweden
2657,34,Female,Germany
2658,22,Male,Germany
2659,64,Female,Netherlands
2660,44,Male,Germany
2661,58,Female,Turkey
2662,42,Male,South Georgia and the South Sandwich Islands
2663,43,Female,Germany
2664,76,Female,Germany
2665,53,Male,Turkey
2666,75,Female,Netherlands
2667,67,Female,Turkey
2668,77,Female,Turkey
2669,66,Male,Germany
2670,51,Female,Turkey
2671,60,Other,Turkey
2672,36,Female,Turkey
2673,20,Male,Netherlands
2674,47,Male,Germany
2675,67,Male,Turkey
2676,21,Female,Germany
2677,56,Male,Germany
2678,39,Male,Italy
2679,52,Female,Turkey
2680,80,Female,Turkey
2681,57,Other,Germany
2682,40,Male,Germany
2683,79,Female,Turkey
2684,55,Female,Turkey
2685,26,Male,Turkey
2686,79,Other,Turkey
2687,69,Male,Korea
2688,44,Female,Netherlands
2689,57,Male,Germany
2690,27,Male,Turkey
2691,55,Female,Sweden
2692,26,Male,Netherlands
2693,54,Male,Turkey
2694,64,Male,Turkey
2695,61,Male,Turkey
2696,67,Male,Germany
2697,57,Female,Sweden
2698,63,Male,Netherlands
2699,63,Male,Germany
2700,38,Other,Guernsey
2701,75,Female,Turkey
2702,41,Male,Turkey
2703,42,Other,Turkey
2704,55,Female,Turkey
2705,57,Male,Turkey
2706,26,Male,Turkey
2707,57,Male,Turkey
2708,38,Male,Sweden
2709,63,Male,Netherlands
2710,51,Female,Korea
2711,53,Other,Germany
2712,45,Female,Turkey
2713,65,Other,Turkey
2714,53,Male,Germany
2715,54,Male,Germany
2716,73,Other,Turkey
2717,71,Female,Germany
2718,76,Male,Turkey
2719,58,Male,Turkey
2720,63,Male,Germany
2721,29,Female,Germany
2722,67,Male,Sweden
2723,80,Male,Netherlands
2724,59,Male,Germany
2725,40,Male,Germany
2726,58,Male,Sweden
2727,40,Male,Turkey
2728,23,Male,Turkey
2729,25,Female,Turkey
2730,47,Male,Turkey
2731,50,Male,Turkey
2732,44,Female,Netherlands
2733,66,Female,Turkey
2734,74,Female,Turkey
2735,34,Male,Turkey
2736,53,Male,Germany
2737,65,Other,Turkey
2738,32,Male,Netherlands
2739,55,Male,Turkey
2740,31,Female,Germany
2741,54,Female,Germany
2742,36,Male,Netherlands
2743,40,Female,Turkey
2744,53,Male,Turkey
2745,40,Male,Turkey
2746,57,Other,Netherlands
2747,58,Male,Turkey
2748,54,Male,Turkey
2749,60,Female,Germany
2750,75,Male,Bahrain
2751,72,Female,Turkey
2752,69,Male,Turkey
2753,25,Male,Iran
2754,55,Female,Turkey
2755,64,Male,Turkey
2756,44,Female,Turkey
2757,32,Male,Turkmenistan
2758,41,Female,Turkey
2759,44,Male,Germany
2760,58,Male,Germany
2761,60,Other,Netherlands
2762,52,Female,Turkey
2763,51,Male,Netherlands
2764,23,Male,Turkey
2765,71,Male,Turkey
2766,22,Male,Saint Helena
2767,66,Male,Turkey
2768,74,Female,Turkey
2769,53,Female,Turkey
2770,59,Female,Turkey
2771,48,Male,Netherlands
2772,67,Female,Turkey
2773,77,Male,Turkey
2774,63,Female,Turkey
2775,47,Female,Germany
2776,61,Male,Turkey
2777,61,Female,Netherlands
2778,53,Female,Turkey
2779,79,Male,Turkey
2780,20,Male,Turkey
2781,38,Female,Turkey
2782,57,Female,Turkey
2783,51,Female,Turkey
2784,68,Male,Turkey
2785,52,Female,Turkey
2786,39,Female,Turkey
2787,44,Male,Germany
2788,78,Other,Turkey
2789,31,Male,Turkey
2790,51,Male,Turkey
2791,23,Female,Germany
2792,39,Male,Sweden
2793,72,Other,Germany
2794,75,Male,Turkey
2795,61,Male,Germany
2796,53,Female,Turkey
2797,46,Male,Turkey
2798,56,Male,Netherlands
2799,21,Female,Turkey
2800,57,Male,Turkey
2801,78,Female,Turkey
2802,58,Male,Germany
2803,65,Female,Turkey
2804,60,Male,Turkey
2805,63,Other,Netherlands
2806,80,Male,Turkey
2807,46,Male,Turkey
2808,57,Female,Antigua and Barbuda
2809,51,Male,Germany
2810,70,Male,Germany
2811,33,Male,Netherlands
2812,42,Male,Germany
2813,74,Male,Turkey
2814,53,Other,Turkey
2815,66,Female,Turkey
2816,68,Male,Turkey
2817,80,Male,Turkey
2818,59,Male,Turkey
2819,52,Other,Germany
2820,67,Male,Germany
2821,56,Male,Germany
2822,57,Male,Germany
2823,39,Female,Sweden
2824,51,Female,Turkey
2825,67,Female,Turkey
2826,59,Female,Turkey
2827,48,Male,Turkey
2828,68,Other,Turkey
2829,59,Male,Turkey
2830,18,Male,Turkey
2831,58,Male,Netherlands
2832,56,Female,Germany
2833,59,Other,Turkey
2834,42,Male,Turkey
2835,33,Male,Germany
2836,33,Female,Turkey
2837,70,Male,Germany
2838,54,Other,Turkey
2839,68,Female,Oman
2840,42,Male,Turkey
2841,56,Female,Turkey
2842,59,Male,Turkey
2843,69,Female,Turkey
2844,52,Other,Turkey
2845,59,Female,Turkey
2846,72,Female,Germany
2847,71,Male,Turkey
2848,65,Male,Turkey
2849,72,Female,Netherlands
2850,57,Female,Turkey
2851,76,Male,Germany
2852,57,Male,Germany
2853,64,Male,Germany
2854,68,Male,Germany
2855,57,Female,Sweden
2856,72,Male,Netherlands
2857,56,Female,Turkey
2858,35,Male,Turkey
2859,62,Male,Germany
2860,57,Male,Turkey
2861,55,Male,Turkey
2862,26,Male,Germany
2863,29,Male,Turkey
2864,42,Male,Germany
2865,57,Male,Turkey
2866,19,Female,Turkey
2867,75,Other,Turkey
2868,45,Female,Turkey
2869,68,Male,Turkey
2870,79,Male,Netherlands
2871,76,Female,Germany
2872,66,Male,Turkey
2873,53,Other,Turkey
2874,59,Male,Turkey
2875,43,Female,Turkey
2876,77,Male,Germany
2877,35,Male,Germany
2878,50,Female,Turkey
2879,75,Male,Turkey
2880,79,Female,Turkey
2881,60,Female,Turkey
2882,58,Male,Turkey
2883,25,Male,Germany
2884,57,Male,Germany
2885,71,Male,Germany
2886,20,Female,Turkey
2887,48,Other,Sweden
2888,44,Male,Germany
2889,58,Male,Turkey
2890,40,Male,Turkey
2891,69,Female,Turkey
2892,47,Female,Germany
2893,59,Female,Turkey
2894,65,Female,Germany
2895,70,Male,Turkey
2896,52,Female,Netherlands
2897,72,Female,Netherlands
2898,57,Male,Turkey
2899,58,Female,Germany
2900,66,Male,Netherlands
2901,75,Male,Netherlands
2902,78,Male,Turkey
2903,45,Male,Turkey
2904,74,Male,Turkey
2905,57,Female,Netherlands
2906,59,Female,Sweden
2907,37,Female,Turkey
2908,59,Female,Germany
2909,43,Male,Turkey
2910,55,Male,Turkey
2911,59,Male,Sweden
2912,51,Male,Turkey
2913,73,Female,Turkey
2914,41,Female,Saudi Arabia
2915,61,Other,Sweden
2916,68,Female,Turkey
2917,21,Male,Netherlands
2918,48,Other,Turkey
2919,53,Male,Netherlands
2920,44,Female,Sweden
2921,53,Male,Turkey
2922,49,Male,Turkey
2923,21,Female,Turkey
2924,30,Other,Turkey
2925,65,Male,Turkey
2926,78,Female,Turkey
2927,77,Male,Turkey
2928,78,Other,Turkey
2929,58,Male,Netherlands
2930,22,Male,Turkey
2931,69,Male,Sweden
2932,76,Female,Netherlands
2933,59,Male,Turkey
2934,66,Male,Turkey
2935,75,Male,Turkey
2936,27,Male,Germany
2937,78,Female,Turkey
2938,67,Male,Netherlands
2939,58,Male,Turkey
2940,77,Male,Turkey
2941,55,Male,Turkey
2942,60,Male,Turkey
2943,68,Male,Germany
2944,70,Male,Netherlands
2945,76,Female,Turkey
2946,75,Other,Germany
2947,71,Male,Oman
2948,56,Male,Turkey
2949,51,Male,Turkey
2950,54,Male,Turkey
2951,64,Female,Germany
2952,23,Male,Turkey
2953,40,Male,Turkey
2954,39,Other,Turkey
2955,24,Female,Germany
2956,42,Male,Germany
2957,76,Male,Netherlands
2958,57,Male,Germany
2959,62,Female,Netherlands
2960,54,Male,Turkey
2961,74,Male,Turkey
2962,72,Male,Germany
2963,51,Male,Sweden
2964,25,Other,Turkey
2965,64,Male,Turkey
2966,52,Male,Netherlands
2967,69,Male,Germany
2968,78,Female,Germany
2969,65,Male,Turkey
2970,62,Other,Turkey
2971,63,Female,Turkey
2972,55,Male,Turkey
2973,60,Male,Turkey
2974,55,Male,Brunei Darussalam
2975,63,Male,Turkey
2976,70,Male,Turkey
2977,62,Male,Turkey
2978,70,Male,Germany
2979,24,Other,Togo
2980,56,Male,Turkey
2981,68,Female,Sweden
2982,72,Male,Turkey
2983,30,Male,Turkey
2984,57,Male,Sweden
2985,61,Female,Turkey
2986,61,Male,Turkey
2987,36,Male,Netherlands
2988,26,Male,Germany
2989,71,Female,Turkey
2990,56,Male,Germany
2991,52,Female,Turkey
2992,64,Female,Turkey
2993,76,Male,Papua New Guinea
2994,43,Male,Turkey
2995,33,Female,Germany
2996,76,Female,Netherlands
2997,74,Female,Netherlands
2998,73,Male,Turkey
2999,59,Female,Sweden
3000,74,Female,Germany
3001,52,Female,Turkey
3002,53,Female,Turkey
3003,67,Male,Turkey
3004,59,Male,Turkey
3005,52,Female,Turkey
3006,65,Other,Turkey
3007,57,Male,Germany
3008,76,Other,Germany
3009,50,Female,Turkey
3010,41,Male,Turkey
3011,50,Male,Turkey
3012,41,Female,Turkey
3013,70,Male,Turkey
3014,40,Male,Turkey
3015,57,Male,Turkey
3016,62,Female,Turkey
3017,37,Female,Germany
3018,32,Male,Turkey
3019,65,Other,Egypt
3020,19,Male,Turkey
3021,22,Male,Sweden
3022,65,Female,Turkey
3023,44,Male,Turkey
3024,74,Female,Germany
3025,61,Male,Turkey
3026,79,Female,Netherlands
3027,63,Male,Netherlands
3028,50,Male,Sweden
3029,45,Male,Turkey
3030,52,Female,Germany
3031,31,Female,Turkey
3032,55,Female,Turkey
3033,18,Male,Turkey
3034,56,Female,Turkey
3035,63,Female,Turkey
3036,73,Female,Sweden
3037,54,Male,Germany
3038,76,Male,Turkey
3039,63,Male,Sweden
3040,52,Female,Turkey
3041,53,Female,Turkey
3042,24,Female,Hungary
3043,59,Male,Turkey
3044,51,Male,Netherlands
3045,54,Male,Samoa
3046,54,Female,Turkey
3047,72,Other,Turkey
3048,67,Female,Germany
3049,50,Female,Turkey
3050,71,Male,Turkey
3051,55,Male,Germany
3052,67,Male,Turkey
3053,73,Male,Germany
3054,53,Female,Turkey
3055,78,Other,Netherlands
3056,66,Male,Turkey
3057,59,Female,Turkey
3058,55,Male,Germany
3059,55,Other,Turkey
3060,56,Male,Sweden
3061,52,Male,Solomon Islands
3062,64,Female,Germany
3063,37,Female,Brazil
3064,59,Male,Georgia
3065,51,Male,Turkey
3066,61,Male,Turkey
3067,54,Female,Germany
3068,54,Male,Sweden
3069,18,Female,Maldives
3070,22,Male,Turkey
3071,65,Female,Turkey
3072,72,Male,Turkey
3073,68,Male,Germany
3074,51,Female,Germany
3075,56,Female,Turkey
3076,25,Male,Turkey
3077,55,Male,Netherlands
3078,67,Female,Turkey
3079,44,Other,Turkey
3080,62,Female,Sweden
3081,52,Other,Turkey
3082,45,Female,Sweden
3083,71,Female,Turkey
3084,70,Male,Germany
3085,73,Other,Germany
3086,19,Male,Turkey
3087,79,Male,Germany
3088,34,Male,Turkey
3089,75,Male,Turkey
3090,34,Male,Germany
3091,22,Female,Germany
3092,67,Male,Germany
3093,55,Male,Germany
3094,50,Male,Turkey
3095,68,Other,Turks and Caicos Islands
3096,60,Male,Turkey
3097,24,Male,Sweden
3098,21,Male,Germany
3099,78,Female,Germany
3100,57,Male,Turkey
3101,59,Female,Turkey
3102,50,Female,Germany
3103,66,Male,Turkey
3104,71,Male,Turkey
3105,47,Male,Netherlands
3106,71,Male,Turkey
3107,54,Male,Turkey
3108,22,Female,Turkey
3109,49,Male,Turkey
3110,68,Male,Turkey
3111,32,Female,Netherlands
3112,54,Male,Turkey
3113,30,Female,Turkey
3114,44,Male,Turkey
3115,78,Male,Turkey
3116,20,Male,Turkey
3117,51,Female,Turkey
3118,52,Male,Turkey
3119,61,Male,Turkey
3120,62,Male,Turkey
3121,50,Male,Germany
3122,33,Male,Germany
3123,59,Other,United States of America
3124,53,Male,Turkey
3125,79,Male,Turkey
3126,76,Female,Turkey
3127,34,Female,Marshall Islands
3128,57,Female,Turkey
3129,74,Female,Netherlands
3130,70,Male,Turkey
3131,45,Female,Turkey
3132,53,Male,Turkey
3133,79,Male,Turkey
3134,60,Male,Germany
3135,65,Male,Turkey
3136,59,Male,Turkey
3137,36,Female,Turkey
3138,22,Male,Germany
3139,58,Male,Turkey
3140,59,Male,Turkey
3141,25,Male,Germany
3142,75,Male,Iraq
3143,52,Male,Turkey
3144,53,Male,Germany
3145,48,Female,Netherlands
3146,21,Male,Turkey
3147,64,Other,Netherlands
3148,76,Male,Turkey
3149,58,Male,Turkey
3150,68,Female,Turkey
3151,76,Male,Turkey
3152,52,Female,Germany
3153,65,Female,Germany
3154,64,Male,Turkey
3155,34,Male,Turkey
3156,54,Female,Turkey
3157,75,Male,Turkey
3158,59,Male,Germany
3159,54,Female,Netherlands
3160,66,Female,Turkey
3161,46,Female,Turkey
3162,42,Male,Turkey
3163,62,Male,Germany
3164,61,Male,Sweden
3165,66,Male,Turkey
3166,79,Female,Sweden
3167,71,Male,Turkey
3168,79,Male,Turkey
3169,21,Male,Turkey
3170,44,Other,Netherlands
3171,55,Male,Turkey
3172,23,Male,Turkey
3173,77,Female,Turkey
3174,47,Male,Germany
3175,72,Female,Germany
3176,72,Male,Turkey
3177,71,Male,Turkey
3178,70,Male,Turkey
3179,66,Female,Netherlands
3180,33,Male,Turkey
3181,26,Other,Germany
3182,48,Male,Turkey
3183,59,Male,Turkey
3184,55,Male,Netherlands
3185,34,Female,Germany
3186,61,Male,Turkey
3187,20,Female,Turkey
3188,59,Female,Netherlands
3189,56,Male,Germany
3190,30,Male,Germany
3191,56,Male,Germany
3192,66,Female,Turkey
3193,73,Female,Turkey
3194,62,Male,Croatia
3195,70,Female,Turkey
3196,75,Male,Turkey
3197,38,Female,Germany
3198,47,Female,Sweden
3199,30,Female,Turkey
3200,57,Male,Turkey
3201,20,Male,Turkey
3202,27,Female,Turkey
3203,44,Female,Netherlands
3204,73,Male,Germany
3205,44,Male,Germany
3206,21,Male,Turkey
3207,55,Female,Netherlands
3208,40,Male,Turkey
3209,48,Male,Netherlands
3210,78,Male,Turkey
3211,65,Male,Turkey
3212,32,Male,Sweden
3213,25,Female,Turkey
3214,39,Male,Germany
3215,75,Male,Turkey
3216,68,Female,Germany
3217,37,Male,Turkey
3218,53,Female,Turkey
3219,80,Female,Germany
3220,69,Female,Turkey
3221,72,Female,Netherlands
3222,55,Male,Netherlands
3223,57,Male,Germany
3224,63,Female,Turkey
3225,70,Male,Germany
3226,58,Male,Turkey
3227,78,Other,Germany
3228,62,Male,Turkey
3229,76,Female,Turkey
3230,57,Female,Germany
3231,59,Male,Turkey
3232,39,Male,Turkey
3233,19,Female,Netherlands
3234,50,Male,Turkey
3235,56,Male,Germany
3236,53,Male,Turkey
3237,53,Female,Sweden
3238,26,Female,Bermuda
3239,60,Other,Turkey
3240,73,Male,Netherlands
3241,49,Male,Turkey
3242,34,Other,Netherlands
3243,48,Male,Turkey
3244,27,Female,Turkey
3245,52,Female,Sweden
3246,21,Female,Netherlands
3247,59,Male,Turkey
3248,61,Female,Germany
3249,79,Male,Turkey
3250,58,Male,Germany
3251,62,Male,Germany
3252,70,Male,Turkey
3253,80,Male,Turkey
3254,24,Male,Turkey
3255,75,Male,Turkey
3256,69,Other,Germany
3257,76,Male,Germany
3258,75,Female,Turkey
3259,47,Male,Germany
3260,41,Female,Turkey
3261,40,Other,Turkey
3262,54,Male,Germany
3263,74,Female,Netherlands
3264,56,Other,Turkey
3265,51,Male,Turkey
3266,22,Female,Germany
3267,34,Male,Germany
3268,80,Female,Germany
3269,55,Female,Turkey
3270,69,Male,Turkey
3271,75,Male,Germany
3272,57,Male,Germany
3273,25,Male,Turkey
3274,52,Male,Netherlands
3275,52,Female,Turkey
3276,66,Other,Germany
3277,44,Female,Germany
3278,70,Female,Turkey
3279,55,Female,Turkey
3280,61,Female,Turkey
3281,29,Male,Turkey
3282,33,Male,Germany
3283,34,Male,Sweden
3284,59,Male,Netherlands
3285,52,Male,Turkey
3286,36,Male,Germany
3287,68,Other,Turkey
3288,23,Male,Netherlands
3289,58,Male,Netherlands
3290,28,Male,Netherlands
3291,45,Female,Turkey
3292,65,Male,Turkey
3293,62,Female,Turkey
3294,80,Female,Germany
3295,38,Male,Turkey
3296,53,Male,Denmark
3297,22,Male,Turkey
3298,53,Female,Turkey
3299,72,Female,Germany
3300,60,Male,Germany
3301,49,Male,Turkey
3302,47,Male,Turkey
3303,73,Male,Turkey
3304,47,Female,Turkey
3305,69,Other,Germany
3306,55,Female,Netherlands
3307,59,Other,Turkey
3308,31,Female,Sweden
3309,57,Male,Turkey
3310,60,Male,Turkey
3311,38,Female,Germany
3312,58,Male,Netherlands
3313,65,Male,Turkey
3314,74,Male,Turkey
3315,54,Female,Turkey
3316,58,Male,Turkey
3317,61,Male,Turkey
